,mean,sd,min,max,n_iterations,cv_percent,range,range_percent
SRR1524393,9.61399396948944,0.006269300007331634,9.594934862582551,9.626934781056372,100,0.06521015123607957,0.03199991847382044,0.3328472908904875
SRR1524394,6.80197240289592,0.014017160236604868,6.770719651386611,6.845474778930554,100,0.206074935420748,0.07475512754394309,1.09902132963839
SRR1524395,8.02027536757641,0.015202333493052281,7.986999770848399,8.058429631763545,100,0.18954877228418862,0.07142986091514558,0.8906160654273205
SRR1524396,10.048915596433417,0.011072729682687205,10.019877897122363,10.072423074732226,100,0.11018830416505002,0.0525451776098631,0.5228940088671116
SRR1524397,9.494452618240873,0.01285815160680561,9.458055914979882,9.521692971110616,100,0.135428045447321,0.06363705613073378,0.6702551341240399
SRR1524398,4.293368670223756,0.01978346957881825,4.240633582517698,4.34217858851239,100,0.4607913062771571,0.10154500599469163,2.365159244277046
SRR1524399,7.708517562951005,0.012919837096118226,7.675147757023751,7.734981034838551,100,0.16760469170121736,0.05983327781479986,0.7761969448233863
SRR1524400,10.14331143982902,0.008707243439687097,10.121430044945187,10.163690835434634,100,0.08584221722205022,0.042260790489446975,0.4166370197754604
SRR1524401,9.329251420999475,0.0066471397612475665,9.316380972497694,9.345474863263464,100,0.07125051583758728,0.02909389076577007,0.31185664800802576
SRR1524402,7.4596604076001185,0.016929460086329288,7.415326815607543,7.505206434437566,100,0.22694679330283002,0.08987961883002349,1.2048754758118951
SRR1524403,9.763699369951128,0.008658926816343528,9.740939468698157,9.785063463246964,100,0.08868489788811339,0.04412399454880678,0.4519188155731554
SRR1524404,9.659118794071262,0.009397924991423718,9.632800697464312,9.690303973056654,100,0.09729588373208678,0.05750327559234236,0.5953263110050754
SRR1524405,7.035418193843277,0.02238458298581007,6.9928325986995015,7.087203167844789,100,0.3181698993444186,0.09437056914528785,1.341364031890413
SRR1524406,9.439138607846267,0.010882881749063903,9.414355911990512,9.471313703243474,100,0.11529528488984714,0.05695779125296241,0.6034214944742557
SRR1524407,4.212534477358562,0.016681998999536745,4.170221173871161,4.254950587940211,100,0.3960086045395898,0.08472941406905043,2.0113642873299256
SRR1524408,9.16285884529884,0.00961934375647755,9.14345101453874,9.191906491800305,100,0.10498190487145741,0.048455477261564184,0.5288248796545096
SRR1524409,9.441977286851262,0.009678219024455441,9.41815608074698,9.467434374773903,100,0.10250203670721773,0.049278294026922964,0.5219065088786761
SRR1524410,8.485432538007458,0.011319196320551098,8.454291310543772,8.513843625705968,100,0.1333956315114263,0.059552315162196834,0.701818262009079
